2021-06-07 21:24:12.865 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-resources/**', GET], []
2021-06-07 21:24:12.866 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger/**', GET], []
2021-06-07 21:24:12.867 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.js', GET], []
2021-06-07 21:24:12.869 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.css', GET], []
2021-06-07 21:24:12.870 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.png', GET], []
2021-06-07 21:24:12.871 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/**/*.ico', GET], []
2021-06-07 21:24:12.872 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/v2/api-docs/**', GET], []
2021-06-07 21:24:12.873 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/springfox-swagger-ui/**', GET], []
2021-06-07 21:24:12.875 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/druid/**', GET], []
2021-06-07 21:24:13.612 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@13e0f380, org.springframework.security.web.context.SecurityContextPersistenceFilter@221961af, org.springframework.security.web.header.HeaderWriterFilter@2634d000, org.springframework.security.web.authentication.logout.LogoutFilter@2fc435e9, com.mrl.pastry.common.filter.JwtAuthFilter@5ebbde60, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1e288c76, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@3cab07dd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@240df292, org.springframework.security.web.session.SessionManagementFilter@55202ba6, org.springframework.security.web.access.ExceptionTranslationFilter@50b624da, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@49cd08f9]
2021-06-07 21:24:14.979 [main] INFO  io.undertow - starting server: Undertow - 2.1.3.Final
